MeshID	Name	Synonym	DataSource
MESH:C536864	Spastic paraplegia 3, autosomal dominant	Spastic Paraplegia 3a	MESH
MESH:C536864	Spastic paraplegia 3, autosomal dominant	Spastic Paraplegia Type 3a	MESH
MESH:C536864	Spastic paraplegia 3, autosomal dominant	Spg3a	MESH
MESH:C536864	Spastic paraplegia 3, autosomal dominant	Strumpell	MESH
MESH:C536864	Spastic paraplegia 3, autosomal dominant	Strumpell disease	MESH
MESH:C536865	Spastic paraplegia 4, autosomal dominant	Familial spastic paraplegia autosomal dominant 2	MESH
MESH:C536866	Spastic paraplegia 6, autosomal dominant	Fsp3	MESH
MESH:C536866	Spastic paraplegia 6, autosomal dominant	Spg6	MESH
MESH:C536868	Spastic paraplegia 9, autosomal dominant	Autosomal dominant spastic paraparesis	MESH
MESH:C536869	Spastic paraplegia epilepsy mental retardation	Spastic paraplegia epilepsy mental retardation	MESH
MESH:C536870	Spastic paraplegia neuropathy poikiloderma	Familial spastic paraplegia with neuropathy and poikiloderma	MESH
MESH:C536870	Spastic paraplegia neuropathy poikiloderma	Spastic Paraplegia With Neuropathy And Poikiloderma	MESH
MESH:C536870	Spastic paraplegia neuropathy poikiloderma	Spastic paraplegia neuropathy poikiloderma	MESH
MESH:C536871	Spastic paraplegia type 5A, recessive	Autosomal recessive spastic paraplegia	MESH
MESH:C536873	Spastic paraplegia with Kallmann syndrome	Familial spastic paraplegia with Kallmann's syndrome	MESH
MESH:C536873	Spastic paraplegia with Kallmann syndrome	Kallmann syndrome with spastic paraplegia	MESH
MESH:C536873	Spastic paraplegia with Kallmann syndrome	Spastic Paraplegia-Kallmann Syndrome	MESH
MESH:C536873	Spastic paraplegia with Kallmann syndrome	Spastic paraplegia with Kallmann syndrome	MESH
MESH:C536874	Spastic paraplegia with precocious puberty	Precocious puberty with spastic paraplegia	MESH
MESH:C536874	Spastic paraplegia with precocious puberty	Spastic paraplegia with precocious puberty	MESH
MESH:C536875	Arrest of spermatogenesis	Arrest of spermatogenesis	MESH
MESH:C536875	Arrest of spermatogenesis	Azoospermia Due To Perturbations Of Meiosis	MESH
MESH:C536875	Arrest of spermatogenesis	Azoospermia With Maturation Arrest	MESH
MESH:C536875	Arrest of spermatogenesis	SPGF4	MESH
MESH:C536875	Arrest of spermatogenesis	Spermatogenesis arrest	MESH
MESH:C536875	Arrest of spermatogenesis	Spermatogenic failure 4	MESH
MESH:C536878	Spinal intradural arachnoid cysts	Spinal intradural arachnoid cysts	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Autosomal Recessive Distal Spinal Muscular Atrophy 1	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Dhmn6	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Diaphragmatic Spinal Muscular Atrophy	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Distal Hereditary Motor Neuronopathy Type Vi	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Distal Spinal Muscular Atrophy Type 1	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Dsma1	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Hmn6	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Hmnvi	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Severe Infantile Axonal Neuropathy With Respiratory Failure	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Sianrf	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Smard1	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Spinal Muscular Atrophy with Respiratory Distress	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Spinal Muscular Atrophy with Respiratory Distress Type 1	MESH
MESH:C536880	Spinal muscular atrophy with respiratory distress 1	Spinal muscular atrophy with respiratory distress 1	MESH
MESH:C536881	Spinal muscular atrophy, Ryukyuan type	Ryukyuan muscular atrophy	MESH
MESH:C536883	King Denborough syndrome	Anesthetic-induced malignant hyperpyrexia in children	MESH
MESH:C536883	King Denborough syndrome	King Denborough syndrome	MESH
MESH:C536883	King Denborough syndrome	King syndrome	MESH
MESH:C536883	King Denborough syndrome	King-Denborough Syndrome	MESH
MESH:C536884	Kleeblattschaedel syndrome	Cloverleaf skull syndrome	MESH
MESH:C536884	Kleeblattschaedel syndrome	Kleeblattschaedel syndrome	MESH
MESH:C536884	Kleeblattschaedel syndrome	Kleeblattschaedel-deformity syndrome	MESH
MESH:C536885	Kleiner Holmes syndrome	Hallux varus and preaxial polysyndactyly	MESH
MESH:C536885	Kleiner Holmes syndrome	Kleiner Holmes syndrome	MESH
MESH:C536887	Klippel Feil syndrome dominant type	Klippel Feil syndrome dominant type	MESH
MESH:C536888	Klippel Feil syndrome recessive type	Klippel Feil syndrome recessive type	MESH
MESH:C536889	Weber Klippel Trenaunay	Weber Klippel Trenaunay	MESH
MESH:C536892	Kaplan Plauchu Fitch syndrome	Acrocraniofacial dysostosis	MESH
MESH:C536892	Kaplan Plauchu Fitch syndrome	Kaplan Plauchu Fitch syndrome	MESH
MESH:C536893	Kaplowitz Bodurtha syndrome	Congenital hypopituitarism and microphthalmia	MESH
MESH:C536893	Kaplowitz Bodurtha syndrome	Hypopituitarism microphthalmia	MESH
MESH:C536893	Kaplowitz Bodurtha syndrome	Kaplowitz Bodurtha syndrome	MESH
MESH:C536895	Talonavicular coalition	Talonavicular coalition	MESH
MESH:C536896	Tamari Goodman syndrome	Congenital heart disease radio ulnar synostos mental retardation	MESH
MESH:C536896	Tamari Goodman syndrome	Tamari Goodman syndrome	MESH
MESH:C536896	Tamari Goodman syndrome	Upper limb cardiovascular syndromes	MESH
MESH:C536897	Tang Hsi Ryu syndrome	Polyneuropathy hepatosplenomegaly hyperpigmentation	MESH
MESH:C536897	Tang Hsi Ryu syndrome	Tang Hsi Ryu syndrome	MESH
MESH:C536898	Thrombocytopenia Robin sequence	Braddock Carey syndrome	MESH
MESH:C536898	Thrombocytopenia Robin sequence	Thrombocytopenia Robin sequence	MESH
MESH:C536901	Thrombotic thrombocytopenic purpura, acquired	Idiopathic thrombotic thrombocytopenic purpura	MESH
MESH:C536901	Thrombotic thrombocytopenic purpura, acquired	Moschowitz syndrome	MESH
MESH:C536903	Thumb deformity	Thumb absent or hypoplastic	MESH
MESH:C536903	Thumb deformity	Thumb deformity	MESH
MESH:C536903	Thumb deformity	Thumb hypoplastic	MESH
MESH:C536904	Thumb deformity, alopecia, pigmentation anomaly	Congenital deformity of the thumb and congenital alopecia	MESH
MESH:C536904	Thumb deformity, alopecia, pigmentation anomaly	Hypotrichosis associated with congenital hypoplasia of the thumb	MESH
MESH:C536905	Thymic epithelial tumor	Epithelial tumor of thymus	MESH
MESH:C536905	Thymic epithelial tumor	Thymic epithelial tumor	MESH
MESH:C536907	Thymic-Renal-Anal-Lung dysplasia	Thymic-Renal-Anal-Lung dysplasia	MESH
MESH:C536908	Thyrocerebral-retinal syndrome	Thyrocerebral-retinal syndrome	MESH
MESH:C536908	Thyrocerebral-retinal syndrome	Thyrocerebroretinal syndrome	MESH
MESH:C536909	Thyroglossal tract cyst	Familial thyroglossal duct cyst	MESH
MESH:C536909	Thyroglossal tract cyst	Hereditary thyroglossal duct cysts	MESH
MESH:C536909	Thyroglossal tract cyst	Thyroglossal duct cysts familial	MESH
MESH:C536909	Thyroglossal tract cyst	Thyroglossal tract cyst	MESH
MESH:C536911	Familial medullary thyroid carcinoma	Familial medullary thyroid carcinoma	MESH
MESH:C536913	Thyroid cancer, Hurthle cell	Hurthle Cell Thyroid Neoplasia	MESH
MESH:C536913	Thyroid cancer, Hurthle cell	Hurthle cell carcinoma of the thyroid	MESH
MESH:C536914	Thyroid cancer, medullary	Medullary thyroid cancer (MTC)	MESH
MESH:C536915	Thyroid cancer, papillary	Familial Nonmedullary Thyroid Cancer	MESH
MESH:C536915	Thyroid cancer, papillary	Nonmedullary Thyroid Carcinoma	MESH
MESH:C536915	Thyroid cancer, papillary	Nonmedullary Thyroid Carcinomas	MESH
MESH:C536915	Thyroid cancer, papillary	Papillary Carcinoma Of Thyroid	MESH
MESH:C536915	Thyroid cancer, papillary	Papillary Thyroid Cancer	MESH
MESH:C536915	Thyroid cancer, papillary	Papillary Thyroid Cancers	MESH
MESH:C536915	Thyroid cancer, papillary	Papillary Thyroid Carcinoma	MESH
MESH:C536915	Thyroid cancer, papillary	Papillary Thyroid Carcinomas	MESH
MESH:C536916	Thyroid hormone plasma membrane transport defect	Thyroid hormone plasma membrane transport defect	MESH
MESH:C536916	Thyroid hormone plasma membrane transport defect	Thyroid hormone resistance due to T4 plasma membrane transport defect	MESH
MESH:C536917	Hypothyroidism, Congenital, Nongoitrous, 4	[OBSOLETE] Congenital Nongoitrous Hypothyroidism-4	MESH
MESH:C536917	Hypothyroidism, Congenital, Nongoitrous, 4	[OBSOLETE] Pituitary cretinism	MESH
MESH:C536917	Hypothyroidism, Congenital, Nongoitrous, 4	[OBSOLETE] Thyroid-Stimulating Hormone Deficiency	MESH
MESH:C536917	Hypothyroidism, Congenital, Nongoitrous, 4	[OBSOLETE] Tsh Deficiency	MESH
MESH:C536918	Tibia absent polydactyly arachnoid cyst	Tibia absent polydactyly arachnoid cyst	MESH
MESH:C536919	Tietz syndrome	Albinism and complete nerve deafness	MESH
MESH:C536919	Tietz syndrome	Albinism-deafness of Tietz	MESH
MESH:C536919	Tietz syndrome	Hypopigmentation-deafness of Tietz	MESH
MESH:C536919	Tietz syndrome	Tietz albinism-deafness syndrome	MESH
MESH:C536919	Tietz syndrome	Tietz syndrome	MESH
MESH:C536920	Tight skin contracture syndrome, lethal	Fetal hypokinesia sequence due to restrictive dermopathy	MESH
MESH:C536920	Tight skin contracture syndrome, lethal	Hyperkeratosis-contracture syndrome	MESH
MESH:C536921	Tiglic acidemia	Disorder of isoleucine metabolism	MESH
MESH:C536921	Tiglic acidemia	Tiglic acidemia	MESH
MESH:C536922	Tubulointerstitial nephritis and uveitis	Dobrin syndrome	MESH
MESH:C536922	Tubulointerstitial nephritis and uveitis	TINU syndrome	MESH
MESH:C536922	Tubulointerstitial nephritis and uveitis	Tubulointerstitial Nephritis with Uveitis	MESH
MESH:C536922	Tubulointerstitial nephritis and uveitis	Tubulointerstitial nephritis and uveitis	MESH
MESH:C536922	Tubulointerstitial nephritis and uveitis	Tubulointerstitial nephritis and uveitis syndrome	MESH
MESH:C536923	Tucker syndrome	Congenital bilateral recurrent nerve paralysis and ptosis	MESH
MESH:C536923	Tucker syndrome	Ptosis vocal cord paralysis	MESH
MESH:C536923	Tucker syndrome	Tucker syndrome	MESH
MESH:C536923	Tucker syndrome	Vocal Cord Paralysis And Ptosis	MESH
MESH:C536924	Tufted angioma	Tufted angioma	MESH
MESH:C536925	Tukel syndrome	Congenital extraocular muscle fibrosis with ulnar hand anomalies	MESH
MESH:C536925	Tukel syndrome	Tukel syndrome	MESH
MESH:C536927	Tunglang Savage Bellman syndrome	Hearing loss and familial salivary gland insensitivity to aldosterone	MESH
MESH:C536927	Tunglang Savage Bellman syndrome	Hearing loss insensitivity to aldosterone	MESH
MESH:C536927	Tunglang Savage Bellman syndrome	Tunglang Savage Bellman syndrome	MESH
MESH:C536928	Turcot syndrome	Brain Tumor-Polyposis Syndrome 1	MESH
MESH:C536928	Turcot syndrome	CNS tumors with Familial polyposis of the colon	MESH
MESH:C536928	Turcot syndrome	MMR Deficiency	MESH
MESH:C536928	Turcot syndrome	Mismatch Repair Cancer Syndrome	MESH
MESH:C536928	Turcot syndrome	Mismatch Repair Deficiency	MESH
MESH:C536928	Turcot syndrome	Turcot syndrome	MESH
MESH:C536932	Uhl anomaly	Parchment right ventricle	MESH
MESH:C536932	Uhl anomaly	Uhl anomaly	MESH
MESH:C536932	Uhl anomaly	Uhl's anomaly	MESH
MESH:C536934	Ulna hypoplasia with mental retardation	Bilateral ulnar hypoplasia and mental retardation	MESH
MESH:C536934	Ulna hypoplasia with mental retardation	Ulna hypoplasia with mental retardation	MESH
MESH:C536935	Ulna metaphyseal dysplasia syndrome	Hereditary bone dysplasia with characteristic bowing and thickening of the distal ulna	MESH
MESH:C536935	Ulna metaphyseal dysplasia syndrome	Metaphyseal chondroplasia Rosenberg type	MESH
MESH:C536935	Ulna metaphyseal dysplasia syndrome	Rosenberg Lohr syndrome	MESH
MESH:C536935	Ulna metaphyseal dysplasia syndrome	Ulna metaphyseal dysplasia syndrome	MESH
MESH:C536936	Ulnar hypoplasia lobster claw deformity of feet	Familial ulnar aplasia and lobster claw syndrome	MESH
MESH:C536936	Ulnar hypoplasia lobster claw deformity of feet	Severe ulnar aplasia and lobster claw feet	MESH
MESH:C536936	Ulnar hypoplasia lobster claw deformity of feet	Ulnar Hypoplasia with Lobster-Claw Deformity of Feet	MESH
MESH:C536936	Ulnar hypoplasia lobster claw deformity of feet	Ulnar hypoplasia lobster claw deformity of feet	MESH
MESH:C536936	Ulnar hypoplasia lobster claw deformity of feet	van den Berghe Dequeker syndrome	MESH
MESH:C536937	Ulnar-mammary syndrome	Schinzel syndrome	MESH
MESH:C536937	Ulnar-mammary syndrome	Ulnar-mammary syndrome	MESH
MESH:C536937	Ulnar-mammary syndrome	Ulnar-mammary syndrome of Pallister	MESH
MESH:C536938	Umbilical cord ulceration and intestinal atresia	Umbilical cord ulcer with intestinal atresia	MESH
MESH:C536938	Umbilical cord ulceration and intestinal atresia	Umbilical cord ulceration and intestinal atresia	MESH
MESH:C536938	Umbilical cord ulceration and intestinal atresia	Umbilical ulceration and intestinal atresia	MESH
MESH:C536939	Uncombable hair syndrome	Cheveux incoiffables	MESH
MESH:C536939	Uncombable hair syndrome	Pili trianguli et Canaliculi	MESH
MESH:C536939	Uncombable hair syndrome	Uncombable hair syndrome	MESH
MESH:C536939	Uncombable hair syndrome	Unmanageable hair syndrome	MESH
MESH:C536940	Absent radii and thrombocytopenia	Absent radii and thrombocytopenia	MESH
MESH:C536940	Absent radii and thrombocytopenia	Radial Aplasia-Amegakaryocytic Thrombocytopenia	MESH
MESH:C536940	Absent radii and thrombocytopenia	Radial Aplasia-Thrombocytopenia Syndrome	MESH
MESH:C536940	Absent radii and thrombocytopenia	TAR Syndrome	MESH
MESH:C536940	Absent radii and thrombocytopenia	Thrombocytopenia Absent Radii	MESH
MESH:C536940	Absent radii and thrombocytopenia	Thrombocytopenia absent radius syndrome	MESH
MESH:C536940	Absent radii and thrombocytopenia	Thrombocytopenia-Absent Radius Syndrome	MESH
MESH:C536942	TARP syndrome	Pierre Robin syndrome with congenital heart malformation and clubfoot	MESH
MESH:C536942	TARP syndrome	TARP syndrome	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Deafness-symphalangism syndrome of Herrmann	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Facioaudiosymphalangism syndrome	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Multiple synostoses syndrome 1	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	NOG-Related-Symphalangism Spectrum Disorder	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Stapes Ankylosis Syndrome Without Symphalangism	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Stapes Ankylosis With Broad Thumb And Toes	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Symphalangism-brachydactyly syndrome	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Tarsal carpal coalition syndrome	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Tarsal-Carpal Coalition Syndrome	MESH
MESH:C536943	NOG-Related-Symphalangism Spectrum Disorder	Teunissen-Cremers Syndrome	MESH
MESH:C536944	Thrombocytopenia absent ulnar syndrome	Thrombocytopenia absent ulnar syndrome	MESH
MESH:C536945	Taurodontia absent teeth sparse hair	Taurodontia absent teeth sparse hair	MESH
MESH:C536946	Taurodontism	Bull teeth	MESH
MESH:C536946	Taurodontism	Taurodontism	MESH
MESH:C536948	Teebi Kaurah syndrome	Teebi Kaurah syndrome	MESH
MESH:C536949	Teebi Naguib Al Awadi syndrome	Al Awadi Teebi Farag syndrome	MESH
MESH:C536949	Teebi Naguib Al Awadi syndrome	Teebi Naguib Al Awadi syndrome	MESH
MESH:C536950	Teebi Shaltout syndrome	Teebi Shaltout syndrome	MESH
MESH:C536950	Teebi Shaltout syndrome	Teebi-Shaltout Syndrome	MESH
MESH:C536951	Teebi syndrome	Brachycephalofrontonasal dysplasia	MESH
MESH:C536951	Teebi syndrome	Teebi hypertelorism syndrome	MESH
MESH:C536951	Teebi syndrome	Teebi syndrome	MESH
MESH:C536952	Teeth noneruption of with maxillary hypoplasia and genu valgum	Teeth noneruption of with maxillary hypoplasia and genu valgum	MESH
MESH:C536953	Tel Hashomer camptodactyly syndrome	Tel Hashomer camptodactyly syndrome	MESH
MESH:C536954	Telencephalic leukoencephalopathy	Telencephalic leukoencephalopathy	MESH
MESH:C536955	Telfer Sugar Jaeger syndrome	Piebald trait neurologic defects	MESH
MESH:C536955	Telfer Sugar Jaeger syndrome	Telfer Sugar Jaeger syndrome	MESH
MESH:C536955	Telfer Sugar Jaeger syndrome	White forelock and leukoderma with neurological impairment	MESH
MESH:C536956	Temporal epilepsy, familial	Familial temporal lobe epilepsy	MESH
MESH:C536957	Temporomandibular ankylosis	Ankylosis of the temporomandibular joint (TMJ)	MESH
MESH:C536957	Temporomandibular ankylosis	TMJ Ankylosis	MESH
MESH:C536957	Temporomandibular ankylosis	Temporomandibular ankylosis	MESH
MESH:C536958	Temtamy preaxial brachydactyly syndrome	Temtamy preaxial brachydactyly syndrome	MESH
MESH:C536959	Temtamy syndrome	Craniofacial dysmorphism with ocular coloboma absent corpus callosum and aortic dilatation	MESH
MESH:C536959	Temtamy syndrome	Temtamy syndrome	MESH
MESH:C536960	Hapnes Boman Skeie syndrome	Hapnes Boman Skeie syndrome	MESH
MESH:C536961	Familial Testotoxicosis	Familial Gonadotrophin-Independent Sexual Precocity	MESH
MESH:C536961	Familial Testotoxicosis	Familial Male-Limited Precocious Puberty	MESH
MESH:C536961	Familial Testotoxicosis	Familial Testotoxicosis	MESH
MESH:C536961	Familial Testotoxicosis	Gonadotrophin-Independent Precocious Puberty	MESH
MESH:C536961	Familial Testotoxicosis	Precocious Pseudopuberty	MESH
MESH:C536962	Timothy syndrome	Long QT syndrome with syndactyly	MESH
MESH:C536962	Timothy syndrome	Long Qt Syndrome 8	MESH
MESH:C536962	Timothy syndrome	Timothy syndrome	MESH
MESH:C536964	Tollner Horst Manzke syndrome	Heptacarpo-octatarso-dactyly combined with multiple malformation	MESH
MESH:C536964	Tollner Horst Manzke syndrome	Tollner Horst Manzke syndrome	MESH
MESH:C536965	Tomaculous neuropathy	Compression Neuropathy	MESH
MESH:C536965	Tomaculous neuropathy	Familial Pressure Sensitive Neuropathy	MESH
MESH:C536965	Tomaculous neuropathy	Hereditary Neuropathy with Liability To Pressure Palsies	MESH
MESH:C536965	Tomaculous neuropathy	Hereditary Neuropathy with Liability to Pressure Palsy	MESH
MESH:C536965	Tomaculous neuropathy	Hereditary Pressure Sensitive Neuropathy	MESH
MESH:C536965	Tomaculous neuropathy	Inherited Tendency To Pressure Palsies	MESH
MESH:C536965	Tomaculous neuropathy	Tomaculous neuropathy	MESH
MESH:C536967	Tonoki syndrome	Tonoki syndrome	MESH
MESH:C536968	Torsion dystonia 7	Primary adult-onset torsion dystonia	MESH
MESH:C536968	Torsion dystonia 7	Torsion dystonia 7	MESH
MESH:C536969	Torsion dystonia with onset in infancy	Autosomal dominant torsion dystonia with onset in infancy	MESH
MESH:C536969	Torsion dystonia with onset in infancy	Torsion dystonia with onset in infancy	MESH
MESH:C536970	Torticollis keloids cryptorchidism renal dysplasia	Goeminne syndrome	MESH
MESH:C536970	Torticollis keloids cryptorchidism renal dysplasia	Torticollis keloids cryptorchidism renal dysplasia	MESH
MESH:C536972	Torulopsis	Neonatal Torulopsis glabrata Fungemia	MESH
MESH:C536972	Torulopsis	Torulopsis	MESH
MESH:C536973	Total Hypotrichosis, Mari type	Mari type Alopecia universalis congenita	MESH
MESH:C536974	Townes-Brocks syndrome	Anal-Ear-Renal-Radial Malformation Syndrome	MESH
MESH:C536974	Townes-Brocks syndrome	Deafness-Imperforate Anus-Hypoplastic Thumbs Syndrome	MESH
MESH:C536974	Townes-Brocks syndrome	Imperforate Anus-Hand and Foot Anomalies Syndrome	MESH
MESH:C536974	Townes-Brocks syndrome	REAR syndrome	MESH
MESH:C536974	Townes-Brocks syndrome	Renal-Ear-Anal-Radial Syndrome (Rear)	MESH
MESH:C536974	Townes-Brocks syndrome	Renal-ear-anal-radial syndrome	MESH
MESH:C536974	Townes-Brocks syndrome	Sensorineural Deafness-Imperforate Anus-Hypoplastic Thumbs Syndrome	MESH
